"Name","State","Created","End Time","Notes","Updated","ID","User","Group","Job Type","Tags","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","optimizer","optimizer_lr","epoch","loss_train/depth","loss_train/semseg","loss_train/total","loss_val/depth","loss_val/semseg","loss_val/total","trainer/LR","trainer/global_step","metrics_summary/depth","metrics_summary/semseg","metrics_summary/multitask","Runtime","num_epochs","batch_size","name","resume","EC2_Hostname","EC2_Instance_ID","EC2_Rsync","EC2_SSH","EC2_SSH_Tmux","S3_Link","S3_Path","Team_Id","aug_geom_reflect","aug_geom_scale_max","aug_geom_scale_min","aug_geom_tilt_max_deg","aug_geom_wiggle_max_ratio","aug_input_crop_size","batch_size_validation","dataset","dataset_root","log_dir","loss_weight_contour","loss_weight_depth","loss_weight_normal","loss_weight_semseg","lr_scheduler","lr_scheduler_power","model_encoder_name","model_name","num_steps_visualization_first","num_steps_visualization_interval","observe_train_ids","observe_valid_ids","optimizer_momentum","optimizer_weight_decay","prepare_submission","visualize_img_grid_width","visualize_num_samples_in_batch","workers","workers_validation","metrics_task_depth/delta1","metrics_task_depth/delta2","metrics_task_depth/delta3","metrics_task_depth/inv_mae","metrics_task_depth/inv_rmse","metrics_task_depth/log_mae","metrics_task_depth/log_rmse","metrics_task_depth/mae","metrics_task_depth/rel","metrics_task_depth/rel_squared","metrics_task_depth/rmse","metrics_task_depth/si_log_rmse","metrics_task_semseg/bicycle","metrics_task_semseg/building","metrics_task_semseg/bus","metrics_task_semseg/car","metrics_task_semseg/fence","metrics_task_semseg/mean_iou","metrics_task_semseg/motorcycle","metrics_task_semseg/person","metrics_task_semseg/pole","metrics_task_semseg/rider","metrics_task_semseg/road","metrics_task_semseg/sidewalk","metrics_task_semseg/sky","metrics_task_semseg/terrain","metrics_task_semseg/traffic_light","metrics_task_semseg/traffic_sign","metrics_task_semseg/train","metrics_task_semseg/truck","metrics_task_semseg/vegetation","metrics_task_semseg/wall"
"BatchSize32_Epochs128-Unused","crashed","2022-04-17T15:20:23.000Z","2022-04-17T18:40:04.000Z","-","2022-05-10T15:28:38.000Z","3aeafyvm","alansavio25","","","","","ip-172-31-25-211","","","","1","Tesla K80","adam","0.0001","17","0.2888787090778351","0.34337282180786133","0.316125750541687","0.1815607249736786","0.2776036262512207","0.4591643512248993","0.00008867623546393588","10749","28.611540289933043","66.37358291526398","37.762042625330935","11981","128","32","BatchSize32_Epochs128","None","ec2-3-135-244-238.us-east-2.compute.amazonaws.com","i-051cf14b727811bcb","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-3-135-244-238.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-135-244-238.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-135-244-238.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0417-1520_BatchSize32_Epochs128_f48fd/","s3://dlad22-team30-ex2/T30_0417-1520_BatchSize32_Epochs128_f48fd/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.5","","0.5","poly","0.9","resnet34","deeplabv3p","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","73.97163785204322","90.18136788360331","95.4227618922743","0.01279519709779496","0.021845077091739353","0.19086834601776417","0.29327908615125503","5.726993769916468","0.2268038614618443","0.2880354059039014","11.923910783007596","28.611540289933043","46.04490208217928","85.3809508215842","73.22670893119569","83.36313645368635","64.474565296331","66.37358291526398","50.42121668216846","49.924065729526525","19.70756682089465","51.44630802720656","95.08040769340538","80.11571839609039","90.61480415765092","74.65037838944866","36.04263847863923","53.23015872043218","80.00386000007938","63.37333326471362","82.7473635961857","81.24999184859752"
"BatchSize16_Epochs64","finished","2022-04-17T02:03:53.000Z","2022-04-17T15:20:16.000Z","Row 5 in Table 2 and Figure 3: Batch Size 16","2022-05-12T17:17:19.000Z","ekr9f26d","alansavio25","","","","","ip-172-31-25-211","","","","1","Tesla K80","adam","0.0001","63","0.24280543625354767","0.2589942216873169","0.2508998215198517","0.15076667070388794","0.20610371232032776","0.3568703532218933","0.000002368307150391047","79999","24.73911432739017","73.04132698306911","48.30221265567894","47783","64","16","BatchSize16_Epochs64","None","ec2-3-135-244-238.us-east-2.compute.amazonaws.com","i-051cf14b727811bcb","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-3-135-244-238.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-135-244-238.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-135-244-238.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0417-0203_BatchSize16_Epochs64_e2ca4/","s3://dlad22-team30-ex2/T30_0417-0203_BatchSize16_Epochs64_e2ca4/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.5","","0.5","poly","0.9","resnet34","deeplabv3p","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","82.48270695460464","92.7684036890782","96.47284562504912","0.008821579528075135","0.017031070063394205","0.143760277456043","0.24983817285289597","4.647419522543607","0.16983882602466305","0.19974221940143896","10.826561707114722","24.73911432739017","55.49955954967036","88.19293219830351","81.49418166504401","87.4915248751673","84.2486884271884","73.04132698306911","61.55653330490601","55.641418272790794","23.617647913013855","58.704135152058605","96.30571608946236","84.47643744614645","91.7640166371566","79.87060684552347","46.05477060451238","60.47775646649461","85.32521672574175","73.72298214035594","85.25823555919388","88.08285280558306"
"BatchSize4_Epochs16","finished","2022-04-16T21:24:27.000Z","2022-04-17T02:03:46.000Z","Row 3 in Table 2 and Figure 3: Batch Size 4, and Row 3 in Table 3 and Figure 4: Depth Weight 0.5","2022-05-12T17:17:39.000Z","2lu3wg29","alansavio25","","","","","ip-172-31-25-211","","","","1","Tesla K80","adam","0.0001","15","0.43128666281700134","0.2473182678222656","0.3393024802207947","0.16354860365390778","0.2379091829061508","0.4014577865600586","0.000008246924153354485","79999","27.005858360709013","69.75425989888791","42.748401538178896","16759","16","4","BatchSize4_Epochs16","None","ec2-3-135-244-238.us-east-2.compute.amazonaws.com","i-051cf14b727811bcb","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-3-135-244-238.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-135-244-238.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-135-244-238.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0416-2124_BatchSize4_Epochs16_204fc/","s3://dlad22-team30-ex2/T30_0416-2124_BatchSize4_Epochs16_204fc/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.5","","0.5","poly","0.9","resnet34","deeplabv3p","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","77.1714162014019","91.16034489299255","95.81994078338424","0.011815374434098214","0.02085621880309956","0.1733949108882866","0.2751957267454642","5.186397523197199","0.2066505739690652","0.24181347269908543","11.3010066320309","27.005858360709013","50.99549281060113","87.07775167345422","77.56060746156514","85.53015346704404","77.1928706875686","69.75425989888791","57.46389330441508","52.86426271682534","20.018481404508737","53.81597985374883","95.62210393377772","82.41011025008046","91.1410428848984","77.67106315327018","40.543846647529485","55.97199112869436","82.96516561642785","68.73377303129637","84.06906254240272","83.68328551076165"
"BatchSize8_Epochs32_run2","finished","2022-04-16T17:58:07.000Z","2022-04-16T21:24:16.000Z","Row 4 in Table 2 and Figure 3: Batch Size 8","2022-05-12T17:18:23.000Z","25fuzl8u","alansavio25","","","","","ip-172-31-25-211","","","","1","Tesla K80","adam","0.0001","31","0.2564373016357422","0.28532564640045166","0.2708814740180969","0.1563420444726944","0.21911762654781344","0.3754596710205078","0.000004419417564349715","79999","25.49489949470303","71.6799037531074","46.18500425840436","12369","32","8","BatchSize8_Epochs32","s3://dlad22-team30-ex2/T30_0412-1933_BatchSize8_Epochs32_2a38e/","ec2-3-135-244-238.us-east-2.compute.amazonaws.com","i-051cf14b727811bcb","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-3-135-244-238.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-135-244-238.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-135-244-238.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0416-1758_BatchSize8_Epochs32_3b182/","s3://dlad22-team30-ex2/T30_0416-1758_BatchSize8_Epochs32_3b182/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.5","","0.5","poly","0.9","resnet34","deeplabv3p","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","80.82627148648098","92.2437170378749","96.25447864894213","0.009814436782355235","0.018050858059951255","0.15480612743304778","0.2588321410179055","4.8724692592007335","0.1843816449687073","0.21914743145062748","11.034333424958024","25.49489949470303","53.685212438000846","87.67626171961155","79.75082105479339","86.69124086724985","81.92483773570076","71.6799037531074","59.98846995301962","54.36456233937062","21.778464017377953","56.487763447563694","96.073611946665","83.79969613980367","91.53654530012555","78.95195433479476","43.094648099011906","58.501764712749385","84.29580652326399","71.29940609508374","84.7019846393397","87.31511994551445"
"BatchSize8_Epochs32_run1","crashed","2022-04-12T19:33:35.000Z","2022-04-13T00:09:24.000Z","Row 4 in Table 2 and Figure 3: Batch Size 8","2022-05-12T17:18:33.000Z","13to0m53","alansavio25","","","","","ip-172-31-9-145","","","","1","Tesla K80","adam","0.0001","18","0.28507670760154724","0.3262685239315033","0.30567261576652527","0.1701955497264862","0.24968557059764865","0.4198811054229736","0.000047520417865598574","47499","27.383717280614405","68.6546137966635","41.27089651604909","16549","32","8","BatchSize8_Epochs32","None","ec2-3-15-142-162.us-east-2.compute.amazonaws.com","i-00ce222a09b3c7e75","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-3-15-142-162.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-15-142-162.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-15-142-162.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0412-1933_BatchSize8_Epochs32_2a38e/","s3://dlad22-team30-ex2/T30_0412-1933_BatchSize8_Epochs32_2a38e/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.5","","0.5","poly","0.9","resnet34","deeplabv3p","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","76.93435103160517","91.05699297772009","95.77862779264628","0.011423952047967771","0.019997512961957432","0.17488231192804407","0.27860970226448434","5.31660977200655","0.20717915689915653","0.2580770639886235","11.5259160984942","27.383717280614405","50.17488119578236","86.68703472626301","76.52838715889644","84.51473814225446","74.08004601146891","68.6546137966635","55.43634501723638","52.016462035813824","19.37151697504466","53.426807335876376","95.3838671882592","81.90734399510669","90.95732533650803","76.51878966828079","39.66049295074752","53.93531104472199","79.31065228748449","67.05416340980416","83.6730249738557","83.80047268320119"
"BatchSize2_Epochs8","finished","2022-04-12T15:58:02.000Z","2022-04-12T19:33:25.000Z","Row 2 in Table 2 and Figure 3: Batch Size 2","2022-05-12T17:18:45.000Z","2hpli7dv","alansavio25","","","","","ip-172-31-9-145","","","","1","Tesla K80","adam","0.0001","7","0.3540239632129669","0.24817615747451785","0.30110007524490356","0.17998065054416656","0.27114367485046387","0.4511243104934693","0.000015389305190183222","79999","28.595067832312825","66.66349282867911","38.06842499636629","12923","8","2","BatchSize2_Epochs8","None","ec2-3-15-142-162.us-east-2.compute.amazonaws.com","i-00ce222a09b3c7e75","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-3-15-142-162.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-15-142-162.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-15-142-162.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0412-1557_BatchSize2_Epochs8_b7b29/","s3://dlad22-team30-ex2/T30_0412-1557_BatchSize2_Epochs8_b7b29/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.5","","0.5","poly","0.9","resnet34","deeplabv3p","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","73.15501325454541","90.19961736067698","95.35343163798484","0.013262762370931238","0.02241689877652528","0.1949034062730578","0.2955937852509023","5.702906382663583","0.2338496368895725","0.2829621588589735","11.867696753334483","28.595067832312825","46.95334968827538","85.58362145761278","74.06202542351068","83.78709472336584","70.89165499690615","66.66349282867911","54.33872927672433","50.2378110168301","18.52916521381483","50.73649352619743","95.05933528881552","80.44430336108677","90.6941777697218","74.87437709553986","32.5956619186818","51.53991717844527","76.7616975729148","65.7895893383508","82.55848263155033","81.16887626655875"
"sgd 0.00001","crashed","2022-04-11T22:39:05.000Z","2022-04-12T02:32:47.000Z","Row 4 in Table 1 and Figure 1: SGD_0.01","2022-05-12T18:29:32.000Z","1w2iag2l","loh0um","","","","","ip-172-31-28-164","","","","1","Tesla K80","sgd","0.00001","13","0.7669123411178589","2.1351380348205566","1.4510252475738523","0.4578697681427002","1.1671479940414429","1.625017762184143","0.000002871745891752653","68799","50.22405743042535","15.225883418410158","0","14022","16","4","1.1.a_sgd_0.00001","None","ec2-18-219-127-64.us-east-2.compute.amazonaws.com","i-05e62411ad2641e6d","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-219-127-64.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-219-127-64.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-219-127-64.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0411-2239_1.1.a_sgd_0.00001_06b90/","s3://dlad22-team30-ex2/T30_0411-2239_1.1.a_sgd_0.00001_06b90/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.5","","0.5","poly","0.9","resnet34","deeplabv3p","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","36.62177671030813","64.49779418392454","80.49075293700537","0.026968231314121988","0.03975753060917468","0.42561859950374553","0.5592640962520894","11.788039149361094","0.6060312504511282","1.3406011622974945","19.24805562474505","50.22405743042535","0","59.52321070547797","0","25.768257787390255","0","15.225883418410158","0","0.014194144214941988","0","0","70.9497627892936","0.2844340357734343","80.05598149812089","0","0","0","0","0.015274450129713804","52.68066953939215","0"
"adam 0.00001","finished","2022-04-11T17:32:30.000Z","2022-04-11T22:38:54.000Z","Row 8 in Table 1 and Figure 2: Adam_0.0001","2022-05-12T18:23:15.000Z","n8u86og2","loh0um","","","","","ip-172-31-28-164","","","","1","Tesla K80","adam","0.00001","15","0.20410823822021484","0.3924967646598816","0.2983025014400482","0.2101340889930725","0.3812758922576904","0.5914099812507629","8.246924494414998e-7","79999","32.72064620540194","55.67716561188733","22.95651940648539","18384","16","4","1.1.a_adam_0.00001","None","ec2-18-219-127-64.us-east-2.compute.amazonaws.com","i-05e62411ad2641e6d","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-219-127-64.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-219-127-64.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-219-127-64.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0411-1732_1.1.a_adam_0.00001_06f56/","s3://dlad22-team30-ex2/T30_0411-1732_1.1.a_adam_0.00001_06f56/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.5","","0.5","poly","0.9","resnet34","deeplabv3p","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","64.1513401145436","86.95516573527023","94.04136015438696","0.016686733420987032","0.027462550510021975","0.23321161564112236","0.3366811440955371","6.546768830274464","0.2816129206740123","0.40467888990485046","12.848790700587983","32.72064620540194","32.115025143333014","81.95732454098074","59.629582652061835","77.38922769511896","46.90208491592744","55.67716561188733","43.375939564563296","40.80828263045641","6.927774162696751","41.32045652192997","93.26950338558498","74.76797311499814","89.32288712134853","69.47227456606566","3.4055968718327994","35.884950054503385","67.00524125143399","49.56723436961906","79.16910410286407","65.57568396054018"
"sgd 0.0001 run3","finished","2022-04-11T12:43:43.000Z","2022-04-11T15:18:31.000Z","Row 3 in Table 1 and Figure 1: SGD_0.0001","2022-05-12T18:22:48.000Z","2qtcwfqx","loh0um","","","","","ip-172-31-20-170","","","","1","Tesla K80","sgd","0.0001","15","0.602717399597168","1.0630488395690918","0.8328831195831299","0.2855515480041504","0.7105875015258789","0.9961390495300292","0.000008246924153354485","79999","39.90602160139223","25.8654922860925","10.093978398607767","9288","16","4","1.1.a_sgd_0.0001","s3://dlad22-team30-ex2/T30_0411-0815_1.1.a_sgd_0.0001_44655/","ec2-18-117-227-214.us-east-2.compute.amazonaws.com","i-06910013f08a5afbe","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-117-227-214.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-117-227-214.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-117-227-214.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0411-1243_1.1.a_sgd_0.0001_3c607/","s3://dlad22-team30-ex2/T30_0411-1243_1.1.a_sgd_0.0001_3c607/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.5","","0.5","poly","0.9","resnet34","deeplabv3p","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","50.523219995177605","78.13773446440638","89.68558189530586","0.02158016339864568","0.034098555368000494","0.3095399676477841","0.4232695473926249","8.428111338044511","0.3976426713076543","0.6929753624925454","15.0568078994186","39.90602160139223","0.00003337999857133606","75.64393874334776","24.127775759268133","51.822681927837415","0","25.8654922860925","0.8894795348637198","18.520515858129453","0.0183254680633073","0.38839772193322425","84.31499709099509","49.44222040094064","85.31011967246761","10.428916258147284","0","0","4.287773669576507","6.551338308675479","73.56030049823941","6.137539143273847"
"sgd 0.0001 run2","crashed","2022-04-11T08:15:21.000Z","2022-04-11T09:43:00.000Z","Row 3 in Table 1 and Figure 1: SGD_0.0001","2022-05-12T18:22:46.000Z","1evmuv9n","loh0um","","","","","ip-172-31-3-70","","","","1","Tesla K80","sgd","0.0001","9","0.39209869503974915","0.9717655777931212","0.6819321513175964","0.31175604462623596","0.7875856757164001","1.0993417501449585","0.00005358867201721296","49999","42.15848094675872","23.36567375588159","7.841519053241278","5259","16","4","1.1.a_sgd_0.0001","s3://dlad22-team30-ex2/T30_0411-0611_1.1.a_sgd_0.0001_14d0c/","ec2-18-221-182-102.us-east-2.compute.amazonaws.com","i-02d59c5851aab4fc4","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-221-182-102.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-221-182-102.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-221-182-102.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0411-0815_1.1.a_sgd_0.0001_44655/","s3://dlad22-team30-ex2/T30_0411-0815_1.1.a_sgd_0.0001_44655/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.5","","0.5","poly","0.9","resnet34","deeplabv3p","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","47.64458136975876","75.75881325968933","88.55450752437523","0.023594248831416333","0.03719662525822076","0.3258626121309228","0.4398147377781","8.776010563678335","0.38973666163875503","0.6363698680512009","15.715011071894496","42.15848094675872","0","74.04557252064512","17.087489133073987","48.97646172262264","0","23.36567375588159","0.02882749090075043","17.33680622345273","0.02810720119304419","0.02905267584550079","82.01030464430241","43.08103104787731","83.79674501476742","1.289955220876888","0","0","1.2896492944675335","3.283459354082128","70.74819106831335","0.9161487493294505"
"sgd 0.0001 run1","crashed","2022-04-11T06:11:22.000Z","2022-04-11T07:41:15.000Z","Row 3 in Table 1 and Figure 1: SGD_0.0001","2022-05-12T18:22:40.000Z","9zvqtf8e","loh0um","","","","","ip-172-31-22-49","","","","1","Tesla K80","sgd","0.0001","5","0.4074251651763916","0.8922136425971985","0.6498193740844727","0.3408176898956299","0.8700000047683716","1.210817575454712","0.00007718895358266309","26149","42.130270408522705","20.604271600527827","7.869729591477295","5393","16","4","1.1.a_sgd_0.0001","None","ec2-13-59-131-166.us-east-2.compute.amazonaws.com","i-0cc051d43f249d3a2","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-13-59-131-166.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-13-59-131-166.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-13-59-131-166.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0411-0611_1.1.a_sgd_0.0001_14d0c/","s3://dlad22-team30-ex2/T30_0411-0611_1.1.a_sgd_0.0001_14d0c/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.5","","0.5","poly","0.9","resnet34","deeplabv3p","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","45.19415582016029","73.76740868536115","87.06640443113892","0.0225107977621212","0.03399768066895375","0.34624095953800427","0.4643594831469305","9.679585662069538","0.47475827025516054","0.906574882636984","16.527504087674703","42.130270408522705","0","72.45762343953841","4.767718375821888","43.05037975202332","0","20.604271600527827","0","11.518296771048092","0.0012465582489424596","0","78.23020125230586","27.366513797471058","84.32828900045752","0.004526762612647775","0","0","0.0001078158978854068","2.7481434574074957","67.0065985456711","0.0015148815245517786"
